Tec;Probab;Probab Acum;Números Aleatórios;;;
;;;0,309305094;15;;
;;;0,05221717;5;;
;;;0,807702872;25;;
;;;0,769707327;25;;
;;;0,155064547;10;;
;;;0,815179907;25;;
;;;0,994994964;30;;
;;;0,648457289;20;;
;;;0,589342936;15;;
;;;0,122806482;10;;
;;;0,773888363;25;;
;;;0,606830042;20;;
;;;0,627918332;20;;
;;;0,869685965;25;;
;;;0,134983367;10;;
;;;0,149998474;10;;
;;;0,8239082;25;;
;;;0,689931944;20;;
;;;0,795525987;25;;
;;;0,767571032;25;;
;;;0,285378582;10;;
;;;0,029175695;5;;
;;;0,608539079;20;;
;;;0,830286569;25;;
;;;0,609271523;20;;
;;;0,468367565;15;;
;;;0,216528825;10;;
;;;0,755149998;25;;
;;;0,012176885;5;;
;;;0,455793939;15;;
;;;0,480086673;15;;
;;;0,843501083;25;;
;;;0,439985351;15;;
;;;0,103640858;10;;
;;;0,71355327;20;;
;;;0,699880978;20;;
;;;0,936948759;30;;
;;;0,205267495;10;;
;;;0,258125553;10;;
;;;0,636890774;20;;
;;;0,056154057;5;;
;;;0,129184851;10;;
;;;0,424695578;15;;
;;;0,972533341;30;;
;;;0,592089602;15;;
;;;0,746635334;20;;
;;;0,336466567;15;;
;;;0,626636555;20;;
;;;0,416425062;15;;
;;;0,048188726;5;;
;;;0,703634754;20;;
;;;0,922330393;30;;
;;;0,699179052;20;;
;;;0,606585894;20;;
;;;0,060731834;5;;
;;;0,998596149;30;;
;;;0,295297098;10;;
;;;0,540787988;15;;
;;;0,498306223;15;;
;;;0,740592669;20;;
;;;0,578997162;15;;
;;;0,139072848;10;;
;;;0,419751579;15;;
;;;0,633930479;20;;
;;;0,50614948;15;;
;;;0,795983764;25;;
;;;0,354960784;15;;
;;;0,448713645;15;;
;;;0,186773278;10;;
;;;0,419995727;15;;
;;;0,361857967;15;;
;;;0,160130619;10;;
;;;0,748588519;20;;
;;;0,968688009;30;;
;;;0,046998505;5;;
;;;0,011597034;5;;
;;;0,772331919;25;;
;;;0,266365551;10;;
;;;0,736533708;20;;
;;;0,126682333;10;;
;;;0,081240272;5;;
;;;0,761864071;25;;
;;;0,828943754;25;;
;;;0,576036866;15;;
;;;0,165013581;10;;
;;;0,381267739;15;;
;;;0,860530412;25;;
;;;0,305825983;15;;
;;;0,019501328;5;;
;;;0,133426923;10;;
;;;0,315195166;15;;
;;;0,833674123;25;;
;;;0,684255501;20;;
;;;0,623035371;20;;
;;;0,70946379;20;;
;;;0,118289743;10;;
;;;0,258003479;10;;
;;;0,128391369;10;;
;;;0,984191412;30;;
;;;0,509537034;15;;
;;;0,674398022;20;;
;;;0,399975585;15;;
;;;0,734214301;20;;
;;;0,184301279;10;;
;;;0,018311106;5;;
;;;0,835810419;25;;
;;;0,307046724;15;;
;;;0,975402081;30;;
;;;0,664967803;20;;
;;;0,189916684;10;;
;;;0,302194281;15;;
;;;0,999053926;30;;
;;;0,021759697;5;;
;;;0,47071749;15;;
;;;0,501693777;15;;
;;;0,987701041;30;;
;;;0,155827509;10;;
;;;0,184545427;10;;
;;;0,763969848;25;;
;;;0,733726005;20;;
;;;0,086825159;5;;
;;;0,58149968;15;;
;;;0,91155736;30;;
;;;0,5511948;15;;
;;;0,027405622;5;;
;;;0,059205908;5;;
;;;0,144383068;10;;
;;;0,16113773;10;;
;;;0,352061525;15;;
;;;0,381481368;15;;
;;;0,00961333;5;;
;;;0,907101657;30;;
;;;0,575731681;15;;
;;;0,867213965;25;;
;;;0,459334086;15;;
;;;0,706686605;20;;
;;;0,123508408;10;;
;;;0,206366161;10;;
;;;0,027375103;5;;
;;;0,646229438;20;;
;;;0,172582171;10;;
;;;0,059450056;5;;
;;;0,656758324;20;;
;;;0,623828852;20;;
;;;0,347575304;15;;
;;;0,095980712;5;;
;;;0,208502457;10;;
;;;0,947599719;30;;
;;;0,550798059;15;;
;;;0,629016999;20;;
;;;0,183385723;10;;
;;;0,295205542;10;;
;;;0,708487197;20;;
;;;0,501388592;15;;
;;;0,688009278;20;;
;;;0,941312906;30;;
;;;0,714255196;20;;
;;;0,380504776;15;;
;;;0,175969726;10;;
;;;0,658223212;20;;
;;;0,351084933;15;;
;;;0,117007965;10;;
;;;0,996032594;30;;
;;;0,197210608;10;;
;;;0,473128452;15;;
;;;0,324808496;15;;
;;;0,277748955;10;;
;;;0,755851924;25;;
;;;0,228431043;10;;
;;;0,837549974;25;;
;;;0,186712241;10;;
;;;0,337931455;15;;
;;;0,604083377;20;;
;;;0,198492386;10;;
;;;0,079775384;5;;
;;;0,412396619;15;;
;;;0,0745262;5;;
;;;0,840021973;25;;
;;;0,592211676;15;;
;;;0,777245399;25;;
;;;0,635273293;20;;
;;;0,108371227;10;;
;;;0,187475204;10;;
;;;0,034455397;5;;
;;;0,001831111;5;;
;;;0,790887173;25;;
;;;0,201452681;10;;
;;;0,58333079;15;;
;;;0,256660665;10;;
;;;0,301004059;15;;
;;;0,911893063;30;;
;;;0,536484878;15;;
;;;0,724051637;20;;
;;;0,177983947;10;;
;;;0,664296396;20;;
;;;0,467085788;15;;
;;;0,355082858;15;;
;;;0,057222205;5;;
;;;0,586169012;15;;
;;;0,391582995;15;;
;;;0,403668325;15;;
;;;0,76760155;25;;
;;;0,920072024;30;;
;;;0,895413068;25;;
;;;0,674489578;20;;
;;;0,711813715;20;;
;;;0,507034516;15;;
;;;0,807428205;25;;
;;;0,124790185;10;;
;;;0,186468093;10;;
;;;0,451826533;15;;
;;;0,329416791;15;;
;;;0,100894192;10;;
;;;0,797753838;25;;
;;;0,50102237;15;;
;;;0,026978362;5;;
;;;0,990630818;30;;
;;;0,628894925;20;;
;;;0,165044099;10;;
;;;0,58784753;15;;
;;;0,57289346;15;;
;;;0,316080203;15;;
;;;0,116000855;10;;
;;;0,754234443;25;;
;;;0,846186712;25;;
;;;0,688650166;20;;
;;;0,891628773;25;;
;;;0,335123753;15;;
;;;0,616412854;20;;
;;;0,130130924;10;;
;;;0,437604907;15;;
;;;0,705008087;20;;
;;;0,625995666;20;;
;;;0,316110721;15;;
;;;0,518723106;15;;
;;;0,694936979;20;;
;;;0,505142369;15;;
;;;0,485305338;15;;
;;;0,530564287;15;;
;;;0,28275399;10;;
;;;0,326700644;15;;
;;;0,900265511;30;;
;;;0,742759484;20;;
;;;0,988250374;30;;
;;;0,045625172;5;;
;;;0,653431806;20;;
;;;0,505142369;15;;
;;;0,379375591;15;;
;;;0,604754784;20;;
;;;0,47563097;15;;
;;;0,448164312;15;;
;;;0,596697897;15;;
;;;0,987395856;30;;
;;;0,702352977;20;;
;;;0,208502457;10;;
;;;0,300912503;15;;
;;;0,999023408;30;;
;;;0,054536576;5;;
;;;0,71150853;20;;
;;;0,951017792;30;;
;;;0,058076724;5;;
;;;0,39045381;15;;
;;;0,541245766;15;;
;;;0,81838435;25;;
;;;0,77846614;25;;
;;;0,083925901;5;;
;;;0,43018891;15;;
;;;0,64394055;20;;
;;;0,62367626;20;;
;;;0,186284982;10;;
;;;0,398663289;15;;
;;;0,343516343;15;;
;;;0,414868618;15;;
;;;0,02743614;5;;
;;;0,576494644;15;;
;;;0,668904691;20;;
;;;0,973601489;30;;
;;;0,412945952;15;;
;;;0,237159337;10;;
;;;0,229621265;10;;
;;;0,68037965;20;;
;;;0,072542497;5;;
;;;0,076387829;5;;
;;;0,783043916;25;;
;;;0,230872524;10;;
;;;0,517654958;15;;
;;;0,265816218;10;;
;;;0,197332682;10;;
;;;0,370220038;15;;
;;;0,962462233;30;;
;;;0,313577685;15;;
;;;0,995605335;30;;
;;;0,887417219;25;;
;;;0,466353343;15;;
;;;0,262611774;10;;
;;;0,885311441;25;;
;;;0,650379955;20;;
;;;0,953154088;30;;
;;;0,25818659;10;;
;;;0,181127354;10;;
;;;0,963896603;30;;
;;;0,263191626;10;;
;;;0,015839106;5;;
;;;0,526108585;15;;
;;;0,030152287;5;;
;;;0,895535142;25;;
;;;0,220892972;10;;
;;;0,817957091;25;;
;;;0,795159764;25;;
;;;0,595080416;15;;
;;;0,390758995;15;;
;;;0,746940519;20;;
;;;0,959990234;30;;
;;;0,442365795;15;;
;;;0,231666005;10;;
;;;0,851130711;25;;
;;;0,440321055;15;;
;;;0,601123081;20;;
;;;0,020599994;5;;
;;;0,495468001;15;;
;;;0,053895688;5;;
;;;0,380352184;15;;
;;;0,04382458;5;;
;;;0,681051057;20;;
;;;0,717886898;20;;
;;;0,767265847;25;;
;;;0,623401593;20;;
;;;0,090578936;5;;
;;;0,9373455;30;;
;;;0,087038789;5;;
;;;0,762779626;25;;
;;;0,276528214;10;;
;;;0,865871151;25;;
;;;0,945829646;30;;
;;;0,942991424;30;;
;;;0,398113956;15;;
;;;0,719748527;20;;
;;;0,113071078;10;;
;;;0,100039674;10;;
;;;0,4131901;15;;
;;;0,827021088;25;;
;;;0,499923704;15;;
;;;0,315713981;15;;
;;;0,131717887;10;;
;;;0,092226936;5;;
;;;0,8890347;25;;
;;;0,252113407;10;;
;;;0,036622211;5;;
;;;0,158940397;10;;
;;;0,573107089;15;;
;;;0,861812189;25;;
;;;0,278572954;10;;
;;;0,050202948;5;;
;;;0,55754265;15;;
;;;0,404461806;15;;
;;;0,750846889;25;;
;;;0,569322794;15;;
;;;0,483870968;15;;
;;;0,301553392;15;;
;;;0,6502884;20;;
;;;0,241096225;10;;
;;;0,930265206;30;;
;;;0,860194708;25;;
;;;0,431348613;15;;
;;;0,07596057;5;;
;;;0,24509415;10;;
;;;0,39701529;15;;
;;;0,558458205;15;;
;;;0,936948759;30;;
;;;0,57002472;15;;
;;;0,794244209;25;;
;;;0,963652455;30;;
;;;0,792046876;25;;
;;;0,208746605;10;;
;;;0,018189032;5;;
;;;0,61568041;20;;
;;;0,63206885;20;;
;;;0,997772149;30;;
;;;0,632129887;20;;
;;;0,106357006;10;;
;;;0,336161382;15;;
;;;0,835230567;25;;
;;;0,83455916;25;;
;;;0,661183508;20;;
;;;0,265694143;10;;
;;;0,024506363;5;;
;;;0,053865169;5;;
;;;0,479537339;15;;
;;;0,86773278;25;;
;;;0,588061159;15;;
;;;0,631397443;20;;
;;;0,811731315;25;;
;;;0,069765313;5;;
;;;0,208594012;10;;
;;;0,622943815;20;;
;;;0,678029725;20;;
;;;0,746757408;20;;
;;;0,953306681;30;;
;;;0,251289407;10;;
;;;0,637226478;20;;
;;;0,041383099;5;;
;;;0,437482833;15;;
;;;0,040070803;5;;
;;;0,50962859;15;;
;;;0,819391461;25;;
;;;0,584093753;15;;
;;;0,160496841;10;;
;;;0,46171453;15;;
;;;0,040620136;5;;
;;;0,634968108;20;;
;;;0,02230903;5;;
;;;0,358409375;15;;
;;;0,327738273;15;;
;;;0,570360424;15;;
;;;0,64024781;20;;
;;;0,788995025;25;;
;;;0,513077181;15;;
;;;0,593066195;15;;
;;;0,806817835;25;;
;;;0,673146764;20;;
;;;0,445356609;15;;
;;;0,833033235;25;;
;;;0,603320414;20;;
;;;0,853450117;25;;
;;;0,83764153;25;;
;;;0,929136021;30;;
;;;0,279763176;10;;
;;;0,580309458;15;;
;;;0,437116611;15;;
;;;0,643879513;20;;
;;;0,035340434;5;;
;;;0,295815912;10;;
;;;0,298959319;10;;
;;;0,167851802;10;;
;;;0,730368969;20;;
;;;0,622608112;20;;
;;;0,444441053;15;;
;;;0,269783624;10;;
;;;0,06122013;5;;
;;;0,964079714;30;;
;;;0,685384686;20;;
;;;0,9483932;30;;
;;;0,229560228;10;;
;;;0,622150334;20;;
;;;0,895657216;25;;
;;;0,742576373;20;;
;;;0,636585589;20;;
;;;0,839045381;25;;
;;;0,511368145;15;;
;;;0,356181524;15;;
;;;0,634235664;20;;
;;;0,668752098;20;;
;;;0,540787988;15;;
;;;0,753227332;25;;
;;;0,864131596;25;;
;;;0,085268715;5;;
;;;0,865230262;25;;
;;;0,380169073;15;;
;;;0,215735343;10;;
;;;0,233130894;10;;
;;;0,112063967;10;;
;;;0,67159032;20;;
;;;0,934995575;30;;
;;;0,226844081;10;;
;;;0,881771294;25;;
;;;0,494796594;15;;
;;;0,914181951;30;;
;;;0,40540788;15;;
;;;0,608905301;20;;
;;;0,690878018;20;;
;;;0,695303201;20;;
;;;0,448164312;15;;
;;;0,840021973;25;;
;;;0,366985076;15;;
;;;0,217047639;10;;
;;;0,258156072;10;;
;;;0,208044679;10;;
;;;0,09726249;5;;
;;;0,837519456;25;;
;;;0,019531846;5;;
;;;0,885769219;25;;
;;;0,68816187;20;;
;;;0,663289285;20;;
;;;0,33475753;15;;
;;;0,798760949;25;;
;;;0,664265877;20;;
;;;0,716727195;20;;
;;;0,848292489;25;;
;;;0,379345073;15;;
;;;0,131351665;10;;
;;;0,972075564;30;;
;;;0,262764367;10;;
;;;0,143009735;10;;
;;;0,17239906;10;;
;;;0,792199469;25;;
;;;0,154210028;10;;
;;;0,868160039;25;;
;;;0,433210242;15;;
;;;0,796838282;25;;
;;;0,492080447;15;;
;;;0,660634175;20;;
;;;0,053621021;5;;
;;;0,693746757;20;;
;;;0,270668661;10;;
;;;0,684438612;20;;
;;;0,60093997;20;;
;;;0,104098636;10;;
;;;0,15826899;10;;
;;;0,839442122;25;;
;;;0,161015656;10;;
;;;0,913113804;30;;
;;;0,570055239;15;;
;;;0,167821284;10;;
;;;0,244483779;10;;
;;;0,177404096;10;;
;;;0,070863979;5;;
;;;0,27027192;10;;
;;;0,663136692;20;;
;;;0,120334483;10;;
;;;0,514786218;15;;
;;;0,5131077;15;;
;;;0,033448286;5;;
;;;0,246253853;10;;
;;;0,826685385;25;;
;;;0,307504501;15;;
;;;0,063570055;5;;
;;;0,105288858;10;;
;;;0,833063753;25;;
;;;0,242774743;10;;
;;;0,279183325;10;;
;;;0,739921262;20;;
;;;0,047853023;5;;
;;;0,35380108;15;;
;;;0,34562212;15;;
;;;0,34397412;15;;
;;;0,819574572;25;;
;;;0,304818873;15;;
;;;0,641743217;20;;
;;;0,166386914;10;;
;;;0,745628224;20;;
;;;0,770500809;25;;
;;;0,241737114;10;;
;;;0,189855647;10;;
;;;0,761284219;25;;
;;;0,79525132;25;;
;;;0,961973937;30;;
;;;0,616382336;20;;
;;;0,808008057;25;;
;;;0,412671285;15;;
;;;0,627948851;20;;
;;;0,690542314;20;;
;;;0,48832667;15;;
;;;0,305764946;15;;
;;;0,218604083;10;;
;;;0,892117069;25;;
;;;0,613544115;20;;
;;;0,789422285;25;;
;;;0,043580432;5;;
;;;0,02887051;5;;
;;;0,049684133;5;;
;;;0,896511734;25;;
;;;0,61015656;20;;
;;;0,261207923;10;;
;;;0,769341105;25;;
;;;0,848811304;25;;
;;;0,335673086;15;;
;;;0,589556566;15;;
;;;0,513992737;15;;
;;;0,693655202;20;;
;;;0,762047182;25;;
;;;0,835810419;25;;
;;;0,974517045;30;;
;;;0,388195441;15;;
;;;0,428479873;15;;
;;;0,650440992;20;;
;;;0,895260475;25;;
;;;0,112033448;10;;
;;;0,058595538;5;;
;;;0,576097903;15;;
;;;0,008239998;5;;
;;;0,089419233;5;;
;;;0,218176824;10;;
;;;0,698995941;20;;
;;;0,203772088;10;;
;;;0,70290231;20;;
;;;0,100070193;10;;
;;;0,919614246;30;;
;;;0,843348491;25;;
;;;0,17874691;10;;
;;;0,592181158;15;;
;;;0,37366863;15;;
;;;0,621814631;20;;
;;;0,626453444;20;;
;;;0,284737693;10;;
;;;0,034852138;5;;
;;;0,884273812;25;;
;;;0,712271493;20;;
;;;0,573778497;15;;
;;;0,030335398;5;;
;;;0,804437391;25;;
;;;0,749565111;20;;
;;;0,515854366;15;;
;;;0,700430311;20;;
;;;0,330545976;15;;
;;;0,485793634;15;;
;;;0,591662343;15;;
;;;0,933713797;30;;
;;;0,305215613;15;;
;;;0,368449965;15;;
;;;0,033631397;5;;
;;;0,808740501;25;;
;;;0,665089877;20;;
;;;0,570329905;15;;
;;;0,874507889;25;;
;;;0,073641163;5;;
;;;0,127109592;10;;
;;;0,556291391;15;;
;;;0,372508927;15;;
;;;0,494979705;15;;
;;;0,267311625;10;;
;;;0,471938231;15;;
;;;0,970336009;30;;
;;;0,606707968;20;;
;;;0,39823603;15;;
;;;0,135929441;10;;
;;;0,44288461;15;;
;;;0,891140477;25;;
;;;0,151646474;10;;
;;;0,917111728;30;;
;;;0,391247291;15;;
;;;0,922452467;30;;
;;;0,172521134;10;;
;;;0,277474288;10;;
;;;0,738364818;20;;
;;;0,504684591;15;;
;;;0,830591754;25;;
;;;0,262733848;10;;
;;;0,382854701;15;;
;;;0,334849086;15;;
;;;0,355662709;15;;
;;;0,720969268;20;;
;;;0,667653432;20;;
;;;0,222754601;10;;
;;;0,303109836;15;;
;;;0,531418806;15;;
;;;0,818811609;25;;
;;;0,398785363;15;;
;;;0,75572985;25;;
;;;0,624042482;20;;
;;;0,011688589;5;;
;;;0,940794092;30;;
;;;0,167943358;10;;
;;;0,071535386;5;;
;;;0,220252083;10;;
;;;0,85134434;25;;
;;;0,259132664;10;;
;;;0,034638508;5;;
;;;0,505661184;15;;
;;;0,816614277;25;;
;;;0,861812189;25;;
;;;0,842493973;25;;
;;;0,900662252;30;;
;;;0,178228095;10;;
;;;0,131260109;10;;
;;;0,988647114;30;;
;;;0,545976135;15;;
;;;0,149235511;10;;
;;;0,022705771;5;;
;;;0,324686422;15;;
;;;0,234931486;10;;
;;;0,805322428;25;;
;;;0,442335276;15;;
;;;0,232337413;10;;
;;;0,02230903;5;;
;;;0,882900479;25;;
;;;0,97830134;30;;
;;;0,054933317;5;;
;;;0,054231391;5;;
;;;0,914883877;30;;
;;;0,618152409;20;;
;;;0,570451979;15;;
;;;0,274727622;10;;
;;;0,735770745;20;;
;;;0,35892819;15;;
;;;0,786400952;25;;
;;;0,165501877;10;;
;;;0,887050996;25;;
;;;0,115848262;10;;
;;;0,838465529;25;;
;;;0,175511948;10;;
;;;0,95413068;30;;
;;;0,836298715;25;;
;;;0,273781549;10;;
;;;0,995818964;30;;
;;;0,366283151;15;;
;;;0,224829859;10;;
;;;0,500381481;15;;
;;;0,336466567;15;;
;;;0,690939055;20;;
;;;0,986327708;30;;
;;;0,683675649;20;;
;;;0,362010559;15;;
;;;0,952757347;30;;
;;;0,992278817;30;;
;;;0,871578112;25;;
;;;0,440748314;15;;
;;;0,010010071;5;;
;;;0,277718436;10;;
;;;0,629444258;20;;
;;;0,365306558;15;;
;;;0,51863155;15;;
;;;0,274178289;10;;
;;;0,966032899;30;;
;;;0,699911496;20;;
;;;0,51493881;15;;
;;;0,185247353;10;;
;;;0,831568346;25;;
;;;0,410748619;15;;
;;;0,149632252;10;;
;;;0,911069063;30;;
;;;0,969420454;30;;
;;;0,436078982;15;;
;;;0,602710044;20;;
;;;0,427808466;15;;
;;;0,402661214;15;;
;;;0,351695303;15;;
;;;0,711478011;20;;
;;;0,028626362;5;;
;;;0,336497085;15;;
;;;0,788781396;25;;
;;;0,342875454;15;;
;;;0,331919309;15;;
;;;0,757866146;25;;
;;;0,759453108;25;;
;;;0,041047395;5;;
;;;0,463698233;15;;
;;;0,513870663;15;;
;;;0,547135838;15;;
;;;0,981444746;30;;
;;;0,319864498;15;;
;;;0,14966277;10;;
;;;0,317636647;15;;
;;;0,763023774;25;;
;;;0,314920499;15;;
;;;0,287606433;10;;
;;;0,106845302;10;;
;;;0,069551683;5;;
;;;0,523117771;15;;
;;;0,828394421;25;;
;;;0,342020936;15;;
;;;0,731192969;20;;
;;;0,618610187;20;;
;;;0,75594348;25;;
;;;0,55220191;15;;
;;;0,217749565;10;;
;;;0,520493179;15;;
;;;0,827051607;25;;
;;;0,424695578;15;;
;;;0,094882046;5;;
;;;0,149357585;10;;
;;;0,926847133;30;;
;;;0,863093966;25;;
;;;0,474532304;15;;
;;;0,201422163;10;;
;;;0,371745964;15;;
;;;0,203833125;10;;
;;;0,990417188;30;;
;;;0,346110416;15;;
;;;0,940794092;30;;
;;;0,247047334;10;;
;;;0,330484939;15;;
;;;0,754387036;25;;
;;;0,916714988;30;;
;;;0,258156072;10;;
;;;0,857325968;25;;
;;;0,362681967;15;;
;;;0,918271432;30;;
;;;0,596392712;15;;
;;;0,347117527;15;;
;;;0,780022584;25;;
;;;0,804498428;25;;
;;;0,126499222;10;;
;;;0,379955443;15;;
;;;0,243598743;10;;
;;;0,43263039;15;;
;;;0,070070498;5;;
;;;0,410779138;15;;
;;;0,529526658;15;;
;;;0,551042207;15;;
;;;0,45228431;15;;
;;;0,053895688;5;;
;;;0,22501297;10;;
;;;0,607623524;20;;
;;;0,800866726;25;;
;;;0,611468856;20;;
;;;0,267891476;10;;
;;;0,756004517;25;;
;;;0,253059481;10;;
;;;0,377208777;15;;
;;;0,160283212;10;;
;;;0,839991455;25;;
;;;0,727256081;20;;
;;;0,746940519;20;;
;;;0,762138737;25;;
;;;0,637775811;20;;
;;;0,315042573;15;;
;;;0,666951506;20;;
;;;0,070986053;5;;
;;;0,147282327;10;;
;;;0,550584429;15;;
;;;0,451429792;15;;
;;;0,894680624;25;;
;;;0,193639943;10;;
;;;0,712759789;20;;
;;;0,500503555;15;;
;;;0,82247383;25;;
;;;0,140385144;10;;
;;;0,817102573;25;;
;;;0,949644459;30;;
;;;0,401532029;15;;
;;;0,985076449;30;;
;;;0,45332194;15;;
;;;0,782128361;25;;
;;;0,924710837;30;;
;;;0,621265297;20;;
;;;0,124790185;10;;
;;;0,435621204;15;;
;;;0,735709708;20;;
;;;0,547654653;15;;
;;;0,246223334;10;;
;;;0,434156316;15;;
;;;0,45823542;15;;
;;;0,805566576;25;;
;;;0,455732902;15;;
;;;0,076693014;5;;
;;;0,055299539;5;;
;;;0,426435133;15;;
;;;0,397747734;15;;
;;;0,713675344;20;;
;;;0,124668111;10;;
;;;0,170201727;10;;
;;;0,632801294;20;;
;;;0,642445143;20;;
;;;0,3370159;15;;
;;;0,836054567;25;;
;;;0,83046968;25;;
;;;0,15356914;10;;
;;;0,422772912;15;;
;;;0,926328318;30;;
;;;0,901882992;30;;
;;;0,75838496;25;;
;;;0,61424604;20;;
;;;0,945799127;30;;
;;;0,227820673;10;;
;;;0,129337443;10;;
;;;0,948942534;30;;
;;;0,116458632;10;;
;;;0,638874477;20;;
;;;0,785088656;25;;
;;;0,340403455;15;;
;;;0,789849544;25;;
;;;0,303689688;15;;
;;;0,050141911;5;;
;;;0,823175756;25;;
;;;0,337656789;15;;
;;;0,181768242;10;;
;;;0,322000793;15;;
;;;0,877315592;25;;
;;;0,80242317;25;;
;;;0,196874905;10;;
;;;0,175420392;10;;
;;;0,239814447;10;;
;;;0,088900418;5;;
;;;0,787560656;25;;
;;;0,336436048;15;;
;;;0,10831019;10;;
;;;0,977935118;30;;
;;;0,990600299;30;;
;;;0,056245613;5;;
;;;0,143436995;10;;
;;;0,743766594;20;;
;;;0,714316233;20;;
;;;0,917325358;30;;
;;;0,176671651;10;;
;;;0,656086917;20;;
;;;0,357066561;15;;
;;;0,601733451;20;;
;;;0,029328288;5;;
;;;0,148106326;10;;
;;;0,428296762;15;;
;;;0,654255806;20;;
;;;0,3488876;15;;
;;;0,932096316;30;;
;;;0,327066866;15;;
;;;0,770378735;25;;
;;;0,869594409;25;;
;;;0,842860195;25;;
;;;0,93591113;30;;
;;;0,64128544;20;;
;;;0,002777184;5;;
;;;0,691824091;20;;
;;;0,184392834;10;;
;;;0,886532182;25;;
;;;0,163731803;10;;
;;;0,911374248;30;;
;;;0,240699484;10;;
;;;0,105929746;10;;
;;;0,741019929;20;;
;;;0,271919919;10;;
;;;0,485427412;15;;
;;;0,581865902;15;;
;;;0,114566485;10;;
;;;0,452345347;15;;
;;;0,925565355;30;;
;;;0,663075655;20;;
;;;0,629169591;20;;
;;;0,745109409;20;;
;;;0,203650014;10;;
;;;0,361613819;15;;
;;;0,928891873;30;;
;;;0,677449873;20;;
;;;0,859492782;25;;
;;;0,193731498;10;;
;;;0,559221168;15;;
;;;0,830072939;25;;
;;;0,999267556;30;;
;;;0,796197394;25;;
;;;0,243263039;10;;
;;;0,633838923;20;;
;;;0,029847102;5;;
;;;0,349192785;15;;
;;;0,737662893;20;;
;;;0,426831874;15;;
;;;0,613513596;20;;
;;;0,337351604;15;;
;;;0,674977874;20;;
;;;0,551927244;15;;
;;;0,499343852;15;;
;;;0,679677725;20;;
;;;0,298837245;10;;
;;;0,776879177;25;;
;;;0,388439589;15;;
;;;0,759849849;25;;
;;;0,497573778;15;;
;;;0,817987609;25;;
;;;0,487990967;15;;
;;;0,38840907;15;;
;;;0,043214209;5;;
;;;0,248237556;10;;
;;;0,911374248;30;;
;;;0,227607044;10;;
;;;0,441755425;15;;
;;;0,571886349;15;;
;;;0,580156865;15;;
;;;0,710501419;20;;
;;;0,300759911;15;;
;;;0,745750298;20;;
;;;0,784295175;25;;
;;;0,985320597;30;;
;;;0,621234779;20;;
;;;0,929654836;30;;
;;;0,056672872;5;;
;;;0,916745506;30;;
;;;0,919095431;30;;
;;;0,746055483;20;;
;;;0,518570513;15;;
;;;0,674733726;20;;
;;;0,583361309;15;;
;;;0,831141087;25;;
;;;0,351817377;15;;
;;;0,942716758;30;;
;;;0,376750999;15;;
;;;0,957884457;30;;
;;;0,554368725;15;;
;;;0,276070437;10;;
;;;0,485030671;15;;
;;;0,512741478;15;;
;;;0,635273293;20;;
;;;0,642445143;20;;
;;;0,021607105;5;;
;;;0,607196265;20;;
;;;0,405224769;15;;
;;;0,674581133;20;;
;;;0,393414106;15;;
;;;0,605090487;20;;
;;;0,519302957;15;;
;;;0,667592395;20;;
;;;0,434125797;15;;
;;;0,347361675;15;;
;;;0,927610096;30;;
;;;0,851649525;25;;
;;;0,711691641;20;;
;;;0,855464339;25;;
;;;0,890652181;25;;
;;;0,971098972;30;;
;;;0,915494247;30;;
;;;0,794213691;25;;
;;;0,715292825;20;;
;;;0,701559496;20;;
;;;0,729972228;20;;
;;;0,475783563;15;;
;;;0,867671743;25;;
;;;0,936246834;30;;
;;;0,100985748;10;;
;;;0,686239204;20;;
;;;0,619190039;20;;
;;;0,472579119;15;;
;;;0,300851466;15;;
;;;0,115024262;10;;
;;;0,882290109;25;;
;;;0,130466628;10;;
;;;0,698416089;20;;
;;;0,669820246;20;;
;;;0,391552477;15;;
;;;0,833582568;25;;
;;;0,640522477;20;;
;;;0,456984161;15;;
;;;0,887081515;25;;
;;;0,684438612;20;;
;;;0,351115452;15;;
;;;0,709372234;20;;
;;;0,455732902;15;;
;;;0,565355388;15;;
;;;0,254158147;10;;
;;;0,442854091;15;;
;;;0,687246315;20;;
;;;0,295693838;10;;
;;;0,626483963;20;;
;;;0,122318186;10;;
;;;0,800622578;25;;
;;;0,877101962;25;;
;;;0,98709067;30;;
;;;0,11896115;10;;
;;;0,397747734;15;;
;;;0,857814264;25;;
;;;0,12900174;10;;
;;;0,239539781;10;;
;;;0,000122074;5;;
;;;0,347605823;15;;
;;;0,200170904;10;;
;;;0,109439375;10;;
;;;0,025147252;5;;
;;;0,714102603;20;;
;;;0,738853114;20;;
;;;0,690298166;20;;
;;;0,357890561;15;;
;;;0,491988891;15;;
;;;0,071016572;5;;
;;;0,7137669;20;;
;;;0,174962615;10;;
;;;0,536667989;15;;
;;;0,974883267;30;;
;;;0,3124485;15;;
;;;0,176610614;10;;
;;;0,952879421;30;;
;;;0,019379254;5;;
;;;0,629505295;20;;
;;;0,88329722;25;;
;;;0,830286569;25;;
;;;0,482985931;15;;
;;;0,687734611;20;;
;;;0,152684103;10;;
;;;0,316782128;15;;
;;;0,258247627;10;;
;;;0,29996643;10;;
;;;0,5741142;15;;
;;;0,061159093;5;;
;;;0,649555956;20;;
;;;0,301644948;15;;
;;;0,895718253;25;;
;;;0,555742058;15;;
;;;0,469344157;15;;
;;;0,886867885;25;;
;;;0,141331217;10;;
